Potential applied (V),Index,WE(1).Current (A),WE(1).Potential (V),Time (s),Current range,,ABS,ABS /Area,LOG J,,log j,Potential
-0.023498535,4133,3.48E-08,-0.04465332,1539.584345,10 nA,,3.48E-08,4.43E-08,-7.353406449,,-7.36061,-0.02529
-0.023345947,4134,3.31E-08,-0.023052979,1539.736933,10 nA,,3.31E-08,4.21E-08,-7.37587126,,-7.36037,-0.02514
-0.023193359,4135,3.64E-08,-0.023638916,1539.889521,10 nA,,3.64E-08,4.63E-08,-7.334008597,,-7.36058,-0.02498
-0.023040771,4136,3.46E-08,-0.022921753,1540.042109,10 nA,,3.46E-08,4.40E-08,-7.35634824,,-7.36075,-0.02483
-0.022888184,4137,3.30E-08,-0.022558594,1540.194697,10 nA,,3.30E-08,4.20E-08,-7.376915045,,-7.36006,-0.02468
-0.022735596,4138,3.80E-08,-0.025915527,1540.347285,10 nA,,3.80E-08,4.84E-08,-7.314882376,,-7.35991,-0.02452
-0.022583008,4139,3.31E-08,-0.022570801,1540.499873,10 nA,,3.31E-08,4.21E-08,-7.375831165,,-7.35956,-0.02437
-0.02243042,4140,3.68E-08,-0.022695923,1540.652461,10 nA,,3.68E-08,4.68E-08,-7.329588812,,-7.35917,-0.02422
-0.022277832,4141,3.50E-08,-0.022406006,1540.805049,10 nA,,3.50E-08,4.46E-08,-7.350976398,,-7.35929,-0.02407
-0.022125244,4142,3.52E-08,-0.022317505,1540.957637,10 nA,,3.52E-08,4.48E-08,-7.348898882,,-7.35887,-0.02391
-0.021972656,4143,3.54E-08,-0.021691895,1541.110225,10 nA,,3.54E-08,4.51E-08,-7.34559539,,-7.35886,-0.02376
-0.021820068,4144,3.67E-08,-0.021676636,1541.262813,10 nA,,3.67E-08,4.68E-08,-7.330057637,,-7.35851,-0.02361
-0.02166748,4145,3.44E-08,-0.021731567,1541.415401,10 nA,,3.44E-08,4.38E-08,-7.3586159,,-7.35807,-0.02345
-0.021514893,4146,3.32E-08,-0.032272339,1541.567989,10 nA,,3.32E-08,4.22E-08,-7.374550059,,-7.35823,-0.0233
-0.021362305,4147,3.34E-08,-0.021209717,1541.720577,10 nA,,3.34E-08,4.25E-08,-7.371205028,,-7.35848,-0.02315
-0.021209717,4148,3.49E-08,-0.021112061,1541.873165,10 nA,,3.49E-08,4.45E-08,-7.351848134,,-7.35812,-0.023
-0.021057129,4149,3.16E-08,-0.020993042,1542.025753,10 nA,,3.16E-08,4.03E-08,-7.395138143,,-7.35816,-0.02284
-0.020904541,4150,3.29E-08,-0.020922852,1542.178341,10 nA,,3.29E-08,4.19E-08,-7.378162845,,-7.35834,-0.02269
-0.020751953,4151,3.47E-08,-0.020715332,1542.330929,10 nA,,3.47E-08,4.42E-08,-7.354550233,,-7.35869,-0.02254
-0.020599365,4152,3.56E-08,-0.020401001,1542.483517,10 nA,,3.56E-08,4.53E-08,-7.34346896,,-7.35868,-0.02239
-0.020446777,4153,3.47E-08,-0.020355225,1542.636105,10 nA,,3.47E-08,4.42E-08,-7.354626592,,-7.359,-0.02223
-0.020294189,4154,3.71E-08,-0.07232666,1542.788693,10 nA,,3.71E-08,4.72E-08,-7.325927795,,-7.35899,-0.02208
-0.020141602,4155,3.17E-08,-0.019976807,1542.941281,10 nA,,3.17E-08,4.04E-08,-7.393715323,,-7.35879,-0.02193
-0.019989014,4156,3.37E-08,-0.020568848,1543.093869,10 nA,,3.37E-08,4.29E-08,-7.367610083,,-7.35828,-0.02177
-0.019836426,4157,2.57E-08,-0.019503784,1543.246457,10 nA,,2.57E-08,3.27E-08,-7.485176149,,-7.35829,-0.02162
-0.019683838,4158,3.23E-08,-0.019085693,1543.399045,10 nA,,3.23E-08,4.12E-08,-7.385520844,,-7.35834,-0.02147
-0.01953125,4159,3.36E-08,-0.023300171,1543.551633,10 nA,,3.36E-08,4.28E-08,-7.368910308,,-7.35832,-0.02132
-0.019378662,4160,2.94E-08,-0.019235229,1543.704221,10 nA,,2.94E-08,3.74E-08,-7.42695863,,-7.3582,-0.02116
-0.019226074,4161,3.77E-08,-0.019998169,1543.856809,10 nA,,3.77E-08,4.80E-08,-7.318521346,,-7.35803,-0.02101
-0.019073486,4162,3.23E-08,-0.019158936,1544.009397,10 nA,,3.23E-08,4.11E-08,-7.386054149,,-7.35751,-0.02086
-0.018920898,4163,3.76E-08,-0.018768311,1544.161985,10 nA,,3.76E-08,4.79E-08,-7.319541519,,-7.35753,-0.0207
-0.018768311,4164,3.66E-08,-0.019900513,1544.314573,10 nA,,3.66E-08,4.66E-08,-7.331901778,,-7.35722,-0.02055
-0.018615723,4165,3.59E-08,-0.018707275,1544.467161,10 nA,,3.59E-08,4.57E-08,-7.340095566,,-7.35722,-0.0204
-0.018463135,4166,3.49E-08,-0.019018555,1544.619749,10 nA,,3.49E-08,4.45E-08,-7.351848134,,-7.35737,-0.02025
-0.018310547,4167,3.67E-08,-0.018093872,1544.772337,10 nA,,3.67E-08,4.67E-08,-7.330490849,,-7.35756,-0.02009
-0.018157959,4168,3.65E-08,-0.021939087,1544.924925,10 nA,,3.65E-08,4.64E-08,-7.333280953,,-7.35758,-0.01994
-0.018005371,4169,3.78E-08,-0.017825317,1545.077513,10 nA,,3.78E-08,4.82E-08,-7.317118131,,-7.35729,-0.01979
-0.017852783,4170,3.73E-08,-0.087768555,1545.230101,10 nA,,3.73E-08,4.75E-08,-7.323575242,,-7.35681,-0.01963
-0.017700195,4171,3.55E-08,-0.017562866,1545.382689,10 nA,,3.55E-08,4.52E-08,-7.344848088,,-7.35638,-0.01948
-0.017547607,4172,3.68E-08,-0.019613647,1545.535277,10 nA,,3.68E-08,4.69E-08,-7.328868529,,-7.35633,-0.01933
-0.01739502,4173,3.54E-08,-0.017318726,1545.687865,10 nA,,3.54E-08,4.51E-08,-7.346119268,,-7.35595,-0.01918
-0.017242432,4174,3.28E-08,-0.01751709,1545.840453,10 nA,,3.28E-08,4.18E-08,-7.378969784,,-7.35594,-0.01902
-0.017089844,4175,3.53E-08,-0.330108643,1545.993041,10 nA,,3.53E-08,4.50E-08,-7.346831257,,-7.35637,-0.01887
-0.016937256,4176,3.53E-08,-0.016894531,1546.145629,10 nA,,3.53E-08,4.49E-08,-7.347807453,,-7.35639,-0.01872
-0.016784668,4177,3.33E-08,-0.017279053,1546.298217,10 nA,,3.33E-08,4.24E-08,-7.372635459,,-7.35632,-0.01856
-0.01663208,4178,3.53E-08,-0.016452026,1546.450805,10 nA,,3.53E-08,4.50E-08,-7.346906271,,-7.35629,-0.01841
-0.016479492,4179,3.35E-08,-0.01585083,1546.603393,10 nA,,3.35E-08,4.27E-08,-7.369502608,,-7.35593,-0.01826
-0.016326904,4180,3.62E-08,-0.02333374,1546.755981,10 nA,,3.62E-08,4.61E-08,-7.336711532,,-7.35529,-0.01811
